1.07E+18,1,kashmirconflict,there needs to be a plan to help kashmiris live in dignity just condemnations do anything and i think un approach will ever bring any result this has to be done by india with pakistan and kashmiris kashmirconflict
1.07E+18,1,kashmirconflict,neither side seems to learn a lesson instead of issuing statements political leadership of kashmir must be grounded to find a way forward pmoindia rajnathsingh jandkgovernor anchoranandn kashmirconflict pulwama
1.07E+18,0,kashmirconflict,more than a thousand killed in last decade more than lost their sight partially or fully thousands maimed but the excuses to defend it are more than these numerics kashmirisbleeding kashmirconflict kashmir
1.07E+18,1,kashmirconflict,true that hamidmirpak no one can win of kashmiris until one accept that kashmiris are the only stake holder resolving kashmirconflict freekashmir
1.07E+18,0,kashmirconflict,has bjp purchased nation paid media analysis awaazpage coreissues2019 paidmedia kashmirconflict
1.07E+18,0,kashmirconflict,photo shah junaid thousands of people attended the funeral prayers of slain militant umar ganie and civilian nouman ashraf on sunday conflict encounter kashmirconflict everdaykashmir
1.07E+18,0,kashmirconflict,is there any humman being in this world who can save us from this terriost country india more freedom fighters maryted today in south kashmir kashmirconflict zaidzamanhamid imrankhanpti safridiofficial
1.07E+18,1,kashmirconflict,kashmiri muslim taking part in eid milad unnabi procession on the outskirts of anantnag district kashmirconflict eidmilad kashmir
1.06E+18,0,kashmirconflict,kashmiris are shedding blood everyday to achieve freedom from indian occupation he maintained ajkpresident kashmirconflict loc internationalborder globalvillage selfdetermination fakeencounters
1.06E+18,1,kashmirconflict,the childrens of kashmirs decadeslong conflict happychildrensday kashmirconflict indiapakisan some pictures from my gallery pictures junaid peer
1.06E+18,0,kashmirconflict,rajnathsingh pmoindia indianarmy is threatened by mentally unsound kashmiri and kills him its time for india to revisit its mentally unsound policy of people in kashmir in order to resolve kashmirconflict un intlcrimcourt un_spokesperson unhumanrights
1.06E+18,0,kashmirconflict,rajnathsingh pmoindia indianarmy deployed in the disputed territory of kashmir is to kill people and india only solution to kashmirconflict is to kill people un un_hrc un_spokesperson govuk ukun_newyork euatun indiaunnewyork usun canadaun eucouncil
1.06E+18,0,kashmirconflict,you are so proud of indias forced rule in disputed kashmir highly weaponized military killing people is the only solution that so called democracy of india has to the kashmirconflict for decades incredibleindia never gets tired of killing kashmiris
3593,0,abusive,im_thirst shins a faggot im glad your chipped him abusive
3594,0,abusive,im_thirst randies are fags abusive
3595,0,abusive,im_a_asshole_ imtoomuch myassholesowet so you gon call me a nigger because of that fuck wrong with you abusive
3597,0,abusive,impactparasite just fuckin roasted this faggot abusive
3598,0,abusive,ineyealee son we the sammich family out this bitch she know joey love sammiches abusive
3599,0,abusive,ineyealee shit aint gon be funny when you need me to get you outta a horrific car crash bitch abusive
3600,0,abusive,ineyealee youre filled with pimps and hoes well just talk about those i knows josephbananas abusive
3601,0,abusive,infamous_stackz hell no cause brad still walked away like yeah i fucked that niggas bitch abusive
3602,0,abusive,intheovenjews slavecatcher88 marylene58 we should hang out ovenjew have a lot in common people waste time on nigs jews r r problem abusive
3603,0,abusive,indicamangoes they still fucking trash i cant eat those to save my life abusive
3605,0,abusive,infidelalie that should read suck on my bacon encrusted middle finger muslim twats abusive
3606,0,abusive,infidelalie muzzie fuckers hope it was set to go full of bacon and pork rinds abusive
3607,0,abusive,inkedup_tiny still shouldve walked over and said something pussy abusive
3608,0,abusive,innerslutty i got u bitch abusive
3609,0,abusive,insanity_lady i argue that cersei is neither evil nor a bitch shes greedy desperate to protect her children and to be valued in a world abusive
3611,0,abusive,isaidnick aknadnrye give me credit lil bitch abusive
3614,0,abusive,issa_gold my fuckin back still hurts+D25 but it was worth it and im still mad about the hoe incident haha URL abusive
3615,0,abusive,issa_gold u think that dream has anything to do with those two dumb bitches in san diego lol abusive
3616,0,abusive,italian_montana carterboy_leake ant is a pussy man dont make me pull up the pic abusive
3617,0,abusive,italian_montana im a boss ass bitch abusive
3618,0,abusive,itsjusmejojo lol youve tweeted bitch an excessive amount for you today you ok abusive
3619,0,abusive,itskeeshkapeesh buy a dictionary abusive
3621,0,abusive,itslendaddy thanks bruh dont ever forget we still on the look out for these faggots justcurrieon abusive
3622,0,abusive,itslexishope sounds like there are some major bitches in your area abusive
3623,0,abusive,itsmanderis you sure you aint colored abusive
3624,0,abusive,itsmander aids aint all dat bad you can become da hoe and do da crack and aint gonna make no difference anyhow abusive
3626,0,abusive,itsmander kfcyou can always gets da colored folk back in da cage wit da kfc abusive
3628,0,abusive,itsmekevin10 josie618 thatslutadrian zaidsaracini papigabs lmao this nigguh abusive
3629,0,abusive,itsnotharold ill try tomorrow harold gonna try and eliminate the word bitch out of my vocabulary i need to start bettering myself abusive
3630,0,abusive,itsonlyjess lukefriendyy j_cats_rule shes a right twat id tell you honestly sky honestly abusive
3631,0,abusive,itsyour_man make me white trash cousin fucker abusive
3632,0,abusive,itsyour_man nothin much cousin touching white trash wigger wannabe bitch boy dick sucking fucking gay bitch abusive
3633,0,abusive,itsyour_man you a fucking wigger so stfu abusive
3634,0,abusive,itsmekylewayne yeaa black bitches actin like they too good for an average nigga like they just got a1 credit and pussy abusive
3635,0,abusive,ivanj_reyes um no that only a fuck you bitch and done xavier will hopefully respect girls bc i am doing it alone and i dont want that abusive
3636,0,abusive,ivettebrianna_ i never said you was a hoe guilty consents ass girl abusive
3637,0,abusive,ivettebrianna_ fag abusive
3638,0,abusive,ivettebrianna_ you better feel the love i dont even show these hoes love lol abusive
1956072794,1,happy,after a long day at work and the chance to tell the lovely rude receptionist off at the drs office im out sleep well happy
1956072817,1,happy,holy shit the car smells like pineapples and corey said it was because the seat got wet happy
1956072820,1,happy,watchin a movie n eating micky ds with the bro happy
1956072821,1,happy,wishes she couldd eatt but its still so worth it happy
1956072862,1,happy,please work sims apartment life expansion pack happy
1956072869,1,happy,midnight snack since ya know homework and work took over my life tonight and i didnt get to eat happy
1956073012,1,happy,gutshot good good happy
1956073027,1,happy,peacelovetylr happy birthday poo poo face i love you you know this weekend is gonna be fun happy
1956073104,1,happy,oubad your noddin off early tonight have a good night happy
1956073109,1,happy,malcolmmc5 i hope someone turns it into a torrent so i can watch it too happy
1956073127,1,happy,cambriadetken ahh lucky i have one more week and then finals im a junior too im graduating a semester early happy
1956073140,1,happy,xjuliah lol okay haha thanks happy
1956073166,1,happy,aliadler hey thats what makes it fun happy
1956073313,1,happy,was in a hit run on the way to brad mels rehearsal we tapped the car in front they didnt even notice phil was the one that ran happy
1956073355,1,happy,oh and i forgot how awesome alexisonfire is happy
1956073410,1,happy,tahjmowryfan hey mr.t follow me happy
1956073502,1,happy,demo of holy invasion of privacy badman what did i do to deserve this is definitely awesome nis has done it again happy
1956073523,1,happy,is back by popular demand ill try not to fall off again happy
1956073643,1,happy,so i still smell like cloves ralph lauren cool wheww carmel cravings what the shit someone bring me a carmello bar happy
1956073659,1,happy,shamara99 my name is shaela scorpio from nyc i started following you cuz of my boyfriend djbenz happy
1956073707,1,happy,suyi that vid was electrifyingly shocking pun obviously intended happy
1956073715,1,happy,blehh the concert was pretty sweet happy
1956073744,1,happy,ijustine when did you start using a mac askij happy
1956073874,1,happy,at home and its finally summer happy
1956073908,1,happy,ya dad that was a good game happy
1956073953,1,happy,zsonic you finally worked out how to use it happy
1956074040,1,happy,melleytolive it told me i had great abs happy
1956074041,1,happy,mf213 hollywoodheat pfft well i get my hrs in esp now its summer well see how things go once classes start happy
1956074067,1,happy,is feeling a little sleepy but is excited to get to see emilio any minute happy
1956074074,1,happy,now thats hot rock_raven sixx URL happy
